2020-02-04-00-45-09
train.py
--------------------------------------------------------------------------------------------------------------------
batchSize: 32
bottleneckFeatures: 0
dir_lf: D:\Data\cs-8395-dl
dir_project: ..
encoder: resnet18
epoch: 200
folderData: assignment2_data
lr: 1e-05
overrideLR: 1
resume_from: D:\Data\cs-8395-dl\model\2020-02-03-00-39-26\2020-02-03-00-39-26_resnet18_best.pt
--------------------------------------------------------------------------------------------------------------------
creating directory to save model at D:\Data\cs-8395-dl\model\2020-02-04-00-45-09
loading images to RAM
train samples 9015
loading images to RAM
validation samples 1000
resuming training from D:\Data\cs-8395-dl\model\2020-02-03-00-39-26\2020-02-03-00-39-26_resnet18_best.pt
train >>> epoch: 13/212, batch: 1/282, mean_loss: 0.3652, mean_acc: 0.8438
train >>> epoch: 13/212, batch: 75/282, mean_loss: 0.5207, mean_acc: 0.8087
train >>> epoch: 13/212, batch: 76/282, mean_loss: 0.5222, mean_acc: 0.8088
train >>> epoch: 13/212, batch: 77/282, mean_loss: 0.5229, mean_acc: 0.8093
train >>> epoch: 13/212, batch: 78/282, mean_loss: 0.5221, mean_acc: 0.8101
train >>> epoch: 13/212, batch: 79/282, mean_loss: 0.5225, mean_acc: 0.8101
train >>> epoch: 13/212, batch: 80/282, mean_loss: 0.5224, mean_acc: 0.8098
train >>> epoch: 13/212, batch: 81/282, mean_loss: 0.5223, mean_acc: 0.8102
train >>> epoch: 13/212, batch: 82/282, mean_loss: 0.5187, mean_acc: 0.8117
train >>> epoch: 13/212, batch: 83/282, mean_loss: 0.5184, mean_acc: 0.8110
train >>> epoch: 13/212, batch: 84/282, mean_loss: 0.5185, mean_acc: 0.8099
train >>> epoch: 13/212, batch: 85/282, mean_loss: 0.5218, mean_acc: 0.8081
train >>> epoch: 13/212, batch: 86/282, mean_loss: 0.5229, mean_acc: 0.8078
train >>> epoch: 13/212, batch: 87/282, mean_loss: 0.5235, mean_acc: 0.8071
train >>> epoch: 13/212, batch: 88/282, mean_loss: 0.5211, mean_acc: 0.8079
train >>> epoch: 13/212, batch: 89/282, mean_loss: 0.5199, mean_acc: 0.8083
train >>> epoch: 13/212, batch: 90/282, mean_loss: 0.5181, mean_acc: 0.8090
train >>> epoch: 13/212, batch: 91/282, mean_loss: 0.5202, mean_acc: 0.8080
train >>> epoch: 13/212, batch: 92/282, mean_loss: 0.5196, mean_acc: 0.8077
train >>> epoch: 13/212, batch: 93/282, mean_loss: 0.5187, mean_acc: 0.8085
train >>> epoch: 13/212, batch: 94/282, mean_loss: 0.5188, mean_acc: 0.8082
train >>> epoch: 13/212, batch: 95/282, mean_loss: 0.5193, mean_acc: 0.8082
train >>> epoch: 13/212, batch: 96/282, mean_loss: 0.5173, mean_acc: 0.8096
train >>> epoch: 13/212, batch: 97/282, mean_loss: 0.5179, mean_acc: 0.8099
train >>> epoch: 13/212, batch: 98/282, mean_loss: 0.5174, mean_acc: 0.8106
train >>> epoch: 13/212, batch: 99/282, mean_loss: 0.5178, mean_acc: 0.8100
train >>> epoch: 13/212, batch: 100/282, mean_loss: 0.5184, mean_acc: 0.8094
train >>> epoch: 13/212, batch: 101/282, mean_loss: 0.5185, mean_acc: 0.8094
train >>> epoch: 13/212, batch: 102/282, mean_loss: 0.5196, mean_acc: 0.8088
train >>> epoch: 13/212, batch: 103/282, mean_loss: 0.5187, mean_acc: 0.8095
train >>> epoch: 13/212, batch: 104/282, mean_loss: 0.5193, mean_acc: 0.8098
train >>> epoch: 13/212, batch: 105/282, mean_loss: 0.5166, mean_acc: 0.8110
train >>> epoch: 13/212, batch: 106/282, mean_loss: 0.5159, mean_acc: 0.8119
train >>> epoch: 13/212, batch: 107/282, mean_loss: 0.5149, mean_acc: 0.8125
train >>> epoch: 13/212, batch: 108/282, mean_loss: 0.5172, mean_acc: 0.8122
train >>> epoch: 13/212, batch: 109/282, mean_loss: 0.5181, mean_acc: 0.8125
train >>> epoch: 13/212, batch: 110/282, mean_loss: 0.5167, mean_acc: 0.8128
train >>> epoch: 13/212, batch: 111/282, mean_loss: 0.5150, mean_acc: 0.8136
train >>> epoch: 13/212, batch: 112/282, mean_loss: 0.5142, mean_acc: 0.8139
train >>> epoch: 13/212, batch: 113/282, mean_loss: 0.5145, mean_acc: 0.8133
train >>> epoch: 13/212, batch: 114/282, mean_loss: 0.5131, mean_acc: 0.8139
train >>> epoch: 13/212, batch: 115/282, mean_loss: 0.5108, mean_acc: 0.8149
train >>> epoch: 13/212, batch: 116/282, mean_loss: 0.5092, mean_acc: 0.8155
train >>> epoch: 13/212, batch: 117/282, mean_loss: 0.5076, mean_acc: 0.8154
train >>> epoch: 13/212, batch: 118/282, mean_loss: 0.5059, mean_acc: 0.8159
train >>> epoch: 13/212, batch: 119/282, mean_loss: 0.5058, mean_acc: 0.8154
train >>> epoch: 13/212, batch: 120/282, mean_loss: 0.5071, mean_acc: 0.8148
train >>> epoch: 13/212, batch: 121/282, mean_loss: 0.5059, mean_acc: 0.8156
train >>> epoch: 13/212, batch: 122/282, mean_loss: 0.5058, mean_acc: 0.8151
train >>> epoch: 13/212, batch: 123/282, mean_loss: 0.5044, mean_acc: 0.8153
train >>> epoch: 13/212, batch: 124/282, mean_loss: 0.5037, mean_acc: 0.8158
train >>> epoch: 13/212, batch: 125/282, mean_loss: 0.5042, mean_acc: 0.8155
train >>> epoch: 13/212, batch: 126/282, mean_loss: 0.5063, mean_acc: 0.8152
train >>> epoch: 13/212, batch: 127/282, mean_loss: 0.5055, mean_acc: 0.8157
train >>> epoch: 13/212, batch: 128/282, mean_loss: 0.5045, mean_acc: 0.8162
train >>> epoch: 13/212, batch: 129/282, mean_loss: 0.5037, mean_acc: 0.8164
train >>> epoch: 13/212, batch: 130/282, mean_loss: 0.5048, mean_acc: 0.8159
train >>> epoch: 13/212, batch: 131/282, mean_loss: 0.5048, mean_acc: 0.8156
train >>> epoch: 13/212, batch: 132/282, mean_loss: 0.5031, mean_acc: 0.8163
train >>> epoch: 13/212, batch: 133/282, mean_loss: 0.5044, mean_acc: 0.8160
train >>> epoch: 13/212, batch: 134/282, mean_loss: 0.5040, mean_acc: 0.8165
train >>> epoch: 13/212, batch: 135/282, mean_loss: 0.5057, mean_acc: 0.8162
train >>> epoch: 13/212, batch: 136/282, mean_loss: 0.5059, mean_acc: 0.8162
train >>> epoch: 13/212, batch: 137/282, mean_loss: 0.5055, mean_acc: 0.8166
train >>> epoch: 13/212, batch: 138/282, mean_loss: 0.5050, mean_acc: 0.8163
train >>> epoch: 13/212, batch: 139/282, mean_loss: 0.5052, mean_acc: 0.8168
train >>> epoch: 13/212, batch: 140/282, mean_loss: 0.5043, mean_acc: 0.8174
train >>> epoch: 13/212, batch: 141/282, mean_loss: 0.5046, mean_acc: 0.8174
train >>> epoch: 13/212, batch: 142/282, mean_loss: 0.5054, mean_acc: 0.8165
train >>> epoch: 13/212, batch: 143/282, mean_loss: 0.5052, mean_acc: 0.8164
train >>> epoch: 13/212, batch: 144/282, mean_loss: 0.5063, mean_acc: 0.8160
train >>> epoch: 13/212, batch: 145/282, mean_loss: 0.5077, mean_acc: 0.8151
train >>> epoch: 13/212, batch: 146/282, mean_loss: 0.5067, mean_acc: 0.8159
train >>> epoch: 13/212, batch: 147/282, mean_loss: 0.5087, mean_acc: 0.8153
train >>> epoch: 13/212, batch: 148/282, mean_loss: 0.5090, mean_acc: 0.8152
train >>> epoch: 13/212, batch: 149/282, mean_loss: 0.5075, mean_acc: 0.8163
train >>> epoch: 13/212, batch: 150/282, mean_loss: 0.5062, mean_acc: 0.8167
train >>> epoch: 13/212, batch: 151/282, mean_loss: 0.5068, mean_acc: 0.8162
train >>> epoch: 13/212, batch: 152/282, mean_loss: 0.5076, mean_acc: 0.8156
train >>> epoch: 13/212, batch: 153/282, mean_loss: 0.5080, mean_acc: 0.8156
train >>> epoch: 13/212, batch: 154/282, mean_loss: 0.5064, mean_acc: 0.8162
train >>> epoch: 13/212, batch: 155/282, mean_loss: 0.5062, mean_acc: 0.8159
train >>> epoch: 13/212, batch: 156/282, mean_loss: 0.5072, mean_acc: 0.8157
train >>> epoch: 13/212, batch: 157/282, mean_loss: 0.5063, mean_acc: 0.8163
train >>> epoch: 13/212, batch: 158/282, mean_loss: 0.5056, mean_acc: 0.8169
train >>> epoch: 13/212, batch: 159/282, mean_loss: 0.5082, mean_acc: 0.8154
train >>> epoch: 13/212, batch: 160/282, mean_loss: 0.5071, mean_acc: 0.8158
train >>> epoch: 13/212, batch: 161/282, mean_loss: 0.5062, mean_acc: 0.8160
train >>> epoch: 13/212, batch: 162/282, mean_loss: 0.5051, mean_acc: 0.8164
train >>> epoch: 13/212, batch: 163/282, mean_loss: 0.5050, mean_acc: 0.8163
train >>> epoch: 13/212, batch: 164/282, mean_loss: 0.5045, mean_acc: 0.8165
train >>> epoch: 13/212, batch: 165/282, mean_loss: 0.5037, mean_acc: 0.8169
train >>> epoch: 13/212, batch: 166/282, mean_loss: 0.5036, mean_acc: 0.8172
train >>> epoch: 13/212, batch: 167/282, mean_loss: 0.5048, mean_acc: 0.8168
train >>> epoch: 13/212, batch: 168/282, mean_loss: 0.5042, mean_acc: 0.8172
train >>> epoch: 13/212, batch: 169/282, mean_loss: 0.5034, mean_acc: 0.8177
train >>> epoch: 13/212, batch: 170/282, mean_loss: 0.5036, mean_acc: 0.8175
train >>> epoch: 13/212, batch: 171/282, mean_loss: 0.5024, mean_acc: 0.8176
train >>> epoch: 13/212, batch: 172/282, mean_loss: 0.5022, mean_acc: 0.8178
train >>> epoch: 13/212, batch: 173/282, mean_loss: 0.5017, mean_acc: 0.8181
train >>> epoch: 13/212, batch: 174/282, mean_loss: 0.5012, mean_acc: 0.8182
train >>> epoch: 13/212, batch: 175/282, mean_loss: 0.5016, mean_acc: 0.8182
train >>> epoch: 13/212, batch: 176/282, mean_loss: 0.5014, mean_acc: 0.8182
train >>> epoch: 13/212, batch: 177/282, mean_loss: 0.5007, mean_acc: 0.8189
train >>> epoch: 13/212, batch: 178/282, mean_loss: 0.5006, mean_acc: 0.8188
train >>> epoch: 13/212, batch: 179/282, mean_loss: 0.5020, mean_acc: 0.8183
train >>> epoch: 13/212, batch: 180/282, mean_loss: 0.5020, mean_acc: 0.8184
train >>> epoch: 13/212, batch: 181/282, mean_loss: 0.5005, mean_acc: 0.8189
train >>> epoch: 13/212, batch: 182/282, mean_loss: 0.5003, mean_acc: 0.8189
train >>> epoch: 13/212, batch: 183/282, mean_loss: 0.5004, mean_acc: 0.8186
train >>> epoch: 13/212, batch: 184/282, mean_loss: 0.5001, mean_acc: 0.8190
train >>> epoch: 13/212, batch: 185/282, mean_loss: 0.4999, mean_acc: 0.8191
train >>> epoch: 13/212, batch: 186/282, mean_loss: 0.4994, mean_acc: 0.8194
train >>> epoch: 13/212, batch: 187/282, mean_loss: 0.4995, mean_acc: 0.8194
train >>> epoch: 13/212, batch: 188/282, mean_loss: 0.4996, mean_acc: 0.8191
train >>> epoch: 13/212, batch: 189/282, mean_loss: 0.4989, mean_acc: 0.8191
train >>> epoch: 13/212, batch: 190/282, mean_loss: 0.4984, mean_acc: 0.8194
train >>> epoch: 13/212, batch: 191/282, mean_loss: 0.4983, mean_acc: 0.8195
train >>> epoch: 13/212, batch: 192/282, mean_loss: 0.4976, mean_acc: 0.8197
train >>> epoch: 13/212, batch: 193/282, mean_loss: 0.4983, mean_acc: 0.8191
train >>> epoch: 13/212, batch: 194/282, mean_loss: 0.4985, mean_acc: 0.8191
train >>> epoch: 13/212, batch: 195/282, mean_loss: 0.4978, mean_acc: 0.8194
train >>> epoch: 13/212, batch: 196/282, mean_loss: 0.4976, mean_acc: 0.8194
train >>> epoch: 13/212, batch: 197/282, mean_loss: 0.4971, mean_acc: 0.8198
train >>> epoch: 13/212, batch: 198/282, mean_loss: 0.4965, mean_acc: 0.8201
train >>> epoch: 13/212, batch: 199/282, mean_loss: 0.4960, mean_acc: 0.8199
train >>> epoch: 13/212, batch: 200/282, mean_loss: 0.4966, mean_acc: 0.8198
train >>> epoch: 13/212, batch: 201/282, mean_loss: 0.4965, mean_acc: 0.8198
train >>> epoch: 13/212, batch: 202/282, mean_loss: 0.4959, mean_acc: 0.8201
train >>> epoch: 13/212, batch: 203/282, mean_loss: 0.4960, mean_acc: 0.8202
train >>> epoch: 13/212, batch: 204/282, mean_loss: 0.4957, mean_acc: 0.8203
train >>> epoch: 13/212, batch: 205/282, mean_loss: 0.4962, mean_acc: 0.8198
train >>> epoch: 13/212, batch: 206/282, mean_loss: 0.4957, mean_acc: 0.8198
train >>> epoch: 13/212, batch: 207/282, mean_loss: 0.4961, mean_acc: 0.8193
train >>> epoch: 13/212, batch: 208/282, mean_loss: 0.4951, mean_acc: 0.8197
train >>> epoch: 13/212, batch: 209/282, mean_loss: 0.4954, mean_acc: 0.8195
train >>> epoch: 13/212, batch: 210/282, mean_loss: 0.4948, mean_acc: 0.8198
train >>> epoch: 13/212, batch: 211/282, mean_loss: 0.4951, mean_acc: 0.8196
train >>> epoch: 13/212, batch: 212/282, mean_loss: 0.4964, mean_acc: 0.8188
train >>> epoch: 13/212, batch: 213/282, mean_loss: 0.4958, mean_acc: 0.8191
train >>> epoch: 13/212, batch: 214/282, mean_loss: 0.4959, mean_acc: 0.8189
train >>> epoch: 13/212, batch: 215/282, mean_loss: 0.4951, mean_acc: 0.8195
train >>> epoch: 13/212, batch: 216/282, mean_loss: 0.4942, mean_acc: 0.8199
train >>> epoch: 13/212, batch: 217/282, mean_loss: 0.4945, mean_acc: 0.8196
train >>> epoch: 13/212, batch: 218/282, mean_loss: 0.4934, mean_acc: 0.8202
train >>> epoch: 13/212, batch: 219/282, mean_loss: 0.4927, mean_acc: 0.8206
train >>> epoch: 13/212, batch: 220/282, mean_loss: 0.4926, mean_acc: 0.8209
train >>> epoch: 13/212, batch: 221/282, mean_loss: 0.4927, mean_acc: 0.8207
train >>> epoch: 13/212, batch: 222/282, mean_loss: 0.4932, mean_acc: 0.8205
train >>> epoch: 13/212, batch: 223/282, mean_loss: 0.4919, mean_acc: 0.8210
train >>> epoch: 13/212, batch: 224/282, mean_loss: 0.4926, mean_acc: 0.8207
train >>> epoch: 13/212, batch: 225/282, mean_loss: 0.4930, mean_acc: 0.8204
train >>> epoch: 13/212, batch: 226/282, mean_loss: 0.4925, mean_acc: 0.8205
train >>> epoch: 13/212, batch: 227/282, mean_loss: 0.4922, mean_acc: 0.8208
train >>> epoch: 13/212, batch: 228/282, mean_loss: 0.4932, mean_acc: 0.8200
train >>> epoch: 13/212, batch: 229/282, mean_loss: 0.4926, mean_acc: 0.8201
train >>> epoch: 13/212, batch: 230/282, mean_loss: 0.4931, mean_acc: 0.8198
train >>> epoch: 13/212, batch: 231/282, mean_loss: 0.4925, mean_acc: 0.8202
train >>> epoch: 13/212, batch: 232/282, mean_loss: 0.4928, mean_acc: 0.8202
train >>> epoch: 13/212, batch: 233/282, mean_loss: 0.4921, mean_acc: 0.8201
train >>> epoch: 13/212, batch: 234/282, mean_loss: 0.4910, mean_acc: 0.8206
train >>> epoch: 13/212, batch: 235/282, mean_loss: 0.4917, mean_acc: 0.8203
train >>> epoch: 13/212, batch: 236/282, mean_loss: 0.4917, mean_acc: 0.8202
train >>> epoch: 13/212, batch: 237/282, mean_loss: 0.4910, mean_acc: 0.8204
train >>> epoch: 13/212, batch: 238/282, mean_loss: 0.4913, mean_acc: 0.8202
train >>> epoch: 13/212, batch: 239/282, mean_loss: 0.4909, mean_acc: 0.8202
train >>> epoch: 13/212, batch: 240/282, mean_loss: 0.4909, mean_acc: 0.8201
train >>> epoch: 13/212, batch: 241/282, mean_loss: 0.4906, mean_acc: 0.8203
train >>> epoch: 13/212, batch: 242/282, mean_loss: 0.4901, mean_acc: 0.8205
train >>> epoch: 13/212, batch: 243/282, mean_loss: 0.4898, mean_acc: 0.8205
train >>> epoch: 13/212, batch: 244/282, mean_loss: 0.4901, mean_acc: 0.8203
train >>> epoch: 13/212, batch: 245/282, mean_loss: 0.4899, mean_acc: 0.8204
train >>> epoch: 13/212, batch: 246/282, mean_loss: 0.4897, mean_acc: 0.8205
train >>> epoch: 13/212, batch: 247/282, mean_loss: 0.4889, mean_acc: 0.8210
train >>> epoch: 13/212, batch: 248/282, mean_loss: 0.4889, mean_acc: 0.8209
train >>> epoch: 13/212, batch: 249/282, mean_loss: 0.4884, mean_acc: 0.8212
train >>> epoch: 13/212, batch: 250/282, mean_loss: 0.4878, mean_acc: 0.8213
train >>> epoch: 13/212, batch: 251/282, mean_loss: 0.4870, mean_acc: 0.8217
train >>> epoch: 13/212, batch: 252/282, mean_loss: 0.4888, mean_acc: 0.8212
train >>> epoch: 13/212, batch: 253/282, mean_loss: 0.4884, mean_acc: 0.8213
train >>> epoch: 13/212, batch: 254/282, mean_loss: 0.4882, mean_acc: 0.8214
train >>> epoch: 13/212, batch: 255/282, mean_loss: 0.4874, mean_acc: 0.8217
train >>> epoch: 13/212, batch: 256/282, mean_loss: 0.4866, mean_acc: 0.8221
train >>> epoch: 13/212, batch: 257/282, mean_loss: 0.4866, mean_acc: 0.8220
train >>> epoch: 13/212, batch: 258/282, mean_loss: 0.4869, mean_acc: 0.8218
train >>> epoch: 13/212, batch: 259/282, mean_loss: 0.4868, mean_acc: 0.8219
train >>> epoch: 13/212, batch: 260/282, mean_loss: 0.4862, mean_acc: 0.8219
train >>> epoch: 13/212, batch: 261/282, mean_loss: 0.4861, mean_acc: 0.8218
train >>> epoch: 13/212, batch: 262/282, mean_loss: 0.4864, mean_acc: 0.8217
train >>> epoch: 13/212, batch: 263/282, mean_loss: 0.4863, mean_acc: 0.8216
train >>> epoch: 13/212, batch: 264/282, mean_loss: 0.4861, mean_acc: 0.8219
train >>> epoch: 13/212, batch: 265/282, mean_loss: 0.4860, mean_acc: 0.8219
train >>> epoch: 13/212, batch: 266/282, mean_loss: 0.4855, mean_acc: 0.8220
train >>> epoch: 13/212, batch: 267/282, mean_loss: 0.4851, mean_acc: 0.8220
train >>> epoch: 13/212, batch: 268/282, mean_loss: 0.4858, mean_acc: 0.8219
train >>> epoch: 13/212, batch: 269/282, mean_loss: 0.4868, mean_acc: 0.8214
train >>> epoch: 13/212, batch: 270/282, mean_loss: 0.4864, mean_acc: 0.8216
train >>> epoch: 13/212, batch: 271/282, mean_loss: 0.4863, mean_acc: 0.8215
train >>> epoch: 13/212, batch: 272/282, mean_loss: 0.4860, mean_acc: 0.8217
train >>> epoch: 13/212, batch: 273/282, mean_loss: 0.4853, mean_acc: 0.8219
train >>> epoch: 13/212, batch: 274/282, mean_loss: 0.4859, mean_acc: 0.8217
train >>> epoch: 13/212, batch: 275/282, mean_loss: 0.4854, mean_acc: 0.8219
train >>> epoch: 13/212, batch: 276/282, mean_loss: 0.4855, mean_acc: 0.8218
train >>> epoch: 13/212, batch: 277/282, mean_loss: 0.4850, mean_acc: 0.8219
train >>> epoch: 13/212, batch: 278/282, mean_loss: 0.4845, mean_acc: 0.8221
train >>> epoch: 13/212, batch: 279/282, mean_loss: 0.4845, mean_acc: 0.8220
train >>> epoch: 13/212, batch: 280/282, mean_loss: 0.4849, mean_acc: 0.8220
train >>> epoch: 13/212, batch: 281/282, mean_loss: 0.4848, mean_acc: 0.8220
train >>> epoch: 13/212, batch: 282/282, mean_loss: 0.4857, mean_acc: 0.8217
valid >>> epoch: 13/212, mean_loss: 0.7379, mean_acc: 0.7180
recall_micro_valid: 0.7180, recall_macro_valid: 0.553657
criteria decreased from 0.8112 to 0.7379, saving best model at D:\Data\cs-8395-dl\model\2020-02-04-00-45-09\2020-02-04-00-45-09_resnet18_best.pt
train >>> epoch: 14/212, batch: 1/282, mean_loss: 0.3302, mean_acc: 0.8750
train >>> epoch: 14/212, batch: 2/282, mean_loss: 0.2627, mean_acc: 0.9062
train >>> epoch: 14/212, batch: 3/282, mean_loss: 0.3058, mean_acc: 0.8958
train >>> epoch: 14/212, batch: 4/282, mean_loss: 0.3654, mean_acc: 0.8594
train >>> epoch: 14/212, batch: 5/282, mean_loss: 0.3774, mean_acc: 0.8562
train >>> epoch: 14/212, batch: 6/282, mean_loss: 0.3799, mean_acc: 0.8646
train >>> epoch: 14/212, batch: 7/282, mean_loss: 0.3717, mean_acc: 0.8705
train >>> epoch: 14/212, batch: 8/282, mean_loss: 0.3792, mean_acc: 0.8594
train >>> epoch: 14/212, batch: 9/282, mean_loss: 0.3663, mean_acc: 0.8646
