2020-03-21-17-00-41
train.py
--------------------------------------------------------------------------------------------------------------------
batchSize: 12
bottleneckFeatures: 1
brightness: None
contrast: None
cropSize: None
dir_lf: D:\Data\cs-8395-dl
dir_project: ..
encoder: resnet34
epoch: 48
extract_spleen: 1
folderData: assignment3\Training
folderPartition: train_test_org
lossWeight: [1.0, 1.0]
loss_weights: None
lr: 0.01
msg: None
overrideLR: 1
path_kfold: D:\Projects\cs-8395-dl\Assignment_3_segmentation\partition\kfold_5.bin
resize: None
resume_from: None
resume_training: None
to_ram: 0
--------------------------------------------------------------------------------------------------------------------
creating directory to save model at D:\Data\cs-8395-dl\model\2020-03-21-17-00-41
executing fold 1/5
training patients  ['0001' '0002' '0003' '0004' '0005' '0006' '0007' '0008' '0021' '0022'
 '0023' '0024' '0025' '0027' '0029' '0030' '0031' '0032' '0033' '0035'
 '0036' '0037' '0039' '0040']
validation patients  ['0009' '0010' '0026' '0028' '0034' '0038']
train >>> epoch: 1/48, patient 1/24, mean_loss 1.7070, mean_dice_loss: 0.9532, mean_ce: 0.7538
train >>> epoch: 4/48, patient 13/24, mean_loss 1.0593, mean_dice_loss: 0.9837, mean_ce: 0.0756
train >>> epoch: 4/48, patient 14/24, mean_loss 1.0614, mean_dice_loss: 0.9823, mean_ce: 0.0791
train >>> epoch: 4/48, patient 15/24, mean_loss 1.0928, mean_dice_loss: 0.9763, mean_ce: 0.1165
train >>> epoch: 4/48, patient 16/24, mean_loss 1.0467, mean_dice_loss: 0.9874, mean_ce: 0.0593
train >>> epoch: 4/48, patient 17/24, mean_loss 1.0692, mean_dice_loss: 0.9806, mean_ce: 0.0886
train >>> epoch: 4/48, patient 18/24, mean_loss 1.0692, mean_dice_loss: 0.9813, mean_ce: 0.0879
train >>> epoch: 4/48, patient 19/24, mean_loss 1.0453, mean_dice_loss: 0.9873, mean_ce: 0.0579
train >>> epoch: 4/48, patient 20/24, mean_loss 1.0644, mean_dice_loss: 0.9841, mean_ce: 0.0803
train >>> epoch: 4/48, patient 21/24, mean_loss 1.0566, mean_dice_loss: 0.9850, mean_ce: 0.0716
train >>> epoch: 4/48, patient 22/24, mean_loss 1.0816, mean_dice_loss: 0.9824, mean_ce: 0.0992
train >>> epoch: 4/48, patient 23/24, mean_loss 1.0611, mean_dice_loss: 0.9855, mean_ce: 0.0756
train >>> epoch: 4/48, patient 24/24, mean_loss 1.0619, mean_dice_loss: 0.9840, mean_ce: 0.0779
valid >>> epoch: 4/48, mean_dice: 0.0000
criteria decreased from 1.0836 to 1.0767, saving best model at D:\Data\cs-8395-dl\model\2020-03-21-17-00-41\2020-03-21-17-00-41_1_fold-resnet34_best.pt
train >>> epoch: 5/48, patient 1/24, mean_loss 1.0569, mean_dice_loss: 0.9862, mean_ce: 0.0707
train >>> epoch: 5/48, patient 2/24, mean_loss 1.0638, mean_dice_loss: 0.9838, mean_ce: 0.0801
train >>> epoch: 5/48, patient 3/24, mean_loss 1.0705, mean_dice_loss: 0.9845, mean_ce: 0.0859
train >>> epoch: 5/48, patient 4/24, mean_loss 1.0643, mean_dice_loss: 0.9835, mean_ce: 0.0808
train >>> epoch: 5/48, patient 5/24, mean_loss 1.0885, mean_dice_loss: 0.9775, mean_ce: 0.1110
train >>> epoch: 5/48, patient 6/24, mean_loss 1.0464, mean_dice_loss: 0.9874, mean_ce: 0.0590
train >>> epoch: 5/48, patient 7/24, mean_loss 1.0542, mean_dice_loss: 0.9841, mean_ce: 0.0702
train >>> epoch: 5/48, patient 8/24, mean_loss 1.0450, mean_dice_loss: 0.9876, mean_ce: 0.0574
train >>> epoch: 5/48, patient 9/24, mean_loss 1.0691, mean_dice_loss: 0.9803, mean_ce: 0.0888
train >>> epoch: 5/48, patient 10/24, mean_loss 1.0690, mean_dice_loss: 0.9808, mean_ce: 0.0882
train >>> epoch: 5/48, patient 11/24, mean_loss 1.0715, mean_dice_loss: 0.9805, mean_ce: 0.0910
train >>> epoch: 5/48, patient 12/24, mean_loss 1.0616, mean_dice_loss: 0.9827, mean_ce: 0.0789
train >>> epoch: 5/48, patient 13/24, mean_loss 1.0465, mean_dice_loss: 0.9881, mean_ce: 0.0584
train >>> epoch: 5/48, patient 14/24, mean_loss 1.0602, mean_dice_loss: 0.9842, mean_ce: 0.0760
train >>> epoch: 5/48, patient 15/24, mean_loss 1.0565, mean_dice_loss: 0.9845, mean_ce: 0.0720
train >>> epoch: 5/48, patient 16/24, mean_loss 1.0602, mean_dice_loss: 0.9841, mean_ce: 0.0761
train >>> epoch: 5/48, patient 17/24, mean_loss 1.0811, mean_dice_loss: 0.9820, mean_ce: 0.0991
train >>> epoch: 5/48, patient 18/24, mean_loss 1.0558, mean_dice_loss: 0.9858, mean_ce: 0.0700
train >>> epoch: 5/48, patient 19/24, mean_loss 1.0456, mean_dice_loss: 0.9878, mean_ce: 0.0578
train >>> epoch: 5/48, patient 20/24, mean_loss 1.0970, mean_dice_loss: 0.9799, mean_ce: 0.1171
train >>> epoch: 5/48, patient 21/24, mean_loss 1.0542, mean_dice_loss: 0.9850, mean_ce: 0.0692
train >>> epoch: 5/48, patient 22/24, mean_loss 1.0609, mean_dice_loss: 0.9843, mean_ce: 0.0766
train >>> epoch: 5/48, patient 23/24, mean_loss 1.0834, mean_dice_loss: 0.9816, mean_ce: 0.1018
train >>> epoch: 5/48, patient 24/24, mean_loss 1.0465, mean_dice_loss: 0.9868, mean_ce: 0.0598
valid >>> epoch: 5/48, mean_dice: 0.0000
criteria decreased from 1.0767 to 1.0753, saving best model at D:\Data\cs-8395-dl\model\2020-03-21-17-00-41\2020-03-21-17-00-41_1_fold-resnet34_best.pt
train >>> epoch: 6/48, patient 1/24, mean_loss 1.0876, mean_dice_loss: 0.9766, mean_ce: 0.1110
train >>> epoch: 6/48, patient 2/24, mean_loss 1.0571, mean_dice_loss: 0.9839, mean_ce: 0.0731
train >>> epoch: 6/48, patient 3/24, mean_loss 1.0825, mean_dice_loss: 0.9801, mean_ce: 0.1024
train >>> epoch: 6/48, patient 4/24, mean_loss 1.0481, mean_dice_loss: 0.9863, mean_ce: 0.0617
train >>> epoch: 6/48, patient 5/24, mean_loss 1.0607, mean_dice_loss: 0.9818, mean_ce: 0.0789
train >>> epoch: 6/48, patient 6/24, mean_loss 1.0711, mean_dice_loss: 0.9795, mean_ce: 0.0917
train >>> epoch: 6/48, patient 7/24, mean_loss 1.0576, mean_dice_loss: 0.9847, mean_ce: 0.0728
train >>> epoch: 6/48, patient 8/24, mean_loss 1.0455, mean_dice_loss: 0.9877, mean_ce: 0.0578
train >>> epoch: 6/48, patient 9/24, mean_loss 1.0425, mean_dice_loss: 0.9883, mean_ce: 0.0543
train >>> epoch: 6/48, patient 10/24, mean_loss 1.0603, mean_dice_loss: 0.9851, mean_ce: 0.0752
train >>> epoch: 6/48, patient 11/24, mean_loss 1.0527, mean_dice_loss: 0.9866, mean_ce: 0.0661
train >>> epoch: 6/48, patient 12/24, mean_loss 1.0631, mean_dice_loss: 0.9857, mean_ce: 0.0774
train >>> epoch: 6/48, patient 13/24, mean_loss 1.1031, mean_dice_loss: 0.9833, mean_ce: 0.1197
train >>> epoch: 6/48, patient 14/24, mean_loss 1.0724, mean_dice_loss: 0.9868, mean_ce: 0.0856
train >>> epoch: 6/48, patient 15/24, mean_loss 1.0450, mean_dice_loss: 0.9891, mean_ce: 0.0558
train >>> epoch: 6/48, patient 16/24, mean_loss 1.0565, mean_dice_loss: 0.9849, mean_ce: 0.0715
train >>> epoch: 6/48, patient 17/24, mean_loss 1.0541, mean_dice_loss: 0.9851, mean_ce: 0.0690
train >>> epoch: 6/48, patient 18/24, mean_loss 1.0693, mean_dice_loss: 0.9813, mean_ce: 0.0880
train >>> epoch: 6/48, patient 19/24, mean_loss 1.0609, mean_dice_loss: 0.9839, mean_ce: 0.0771
train >>> epoch: 6/48, patient 20/24, mean_loss 1.0637, mean_dice_loss: 0.9822, mean_ce: 0.0814
train >>> epoch: 6/48, patient 21/24, mean_loss 1.0786, mean_dice_loss: 0.9790, mean_ce: 0.0996
train >>> epoch: 6/48, patient 22/24, mean_loss 1.0485, mean_dice_loss: 0.9865, mean_ce: 0.0620
train >>> epoch: 6/48, patient 23/24, mean_loss 1.0689, mean_dice_loss: 0.9797, mean_ce: 0.0891
train >>> epoch: 6/48, patient 24/24, mean_loss 1.0645, mean_dice_loss: 0.9821, mean_ce: 0.0824
valid >>> epoch: 6/48, mean_dice: 0.0000
criteria decreased from 1.0753 to 1.0752, saving best model at D:\Data\cs-8395-dl\model\2020-03-21-17-00-41\2020-03-21-17-00-41_1_fold-resnet34_best.pt
train >>> epoch: 7/48, patient 1/24, mean_loss 1.0480, mean_dice_loss: 0.9875, mean_ce: 0.0606
train >>> epoch: 7/48, patient 2/24, mean_loss 1.0547, mean_dice_loss: 0.9842, mean_ce: 0.0706
train >>> epoch: 7/48, patient 3/24, mean_loss 1.0838, mean_dice_loss: 0.9821, mean_ce: 0.1017
train >>> epoch: 7/48, patient 4/24, mean_loss 1.0719, mean_dice_loss: 0.9813, mean_ce: 0.0906
train >>> epoch: 7/48, patient 5/24, mean_loss 1.0643, mean_dice_loss: 0.9839, mean_ce: 0.0804
train >>> epoch: 7/48, patient 6/24, mean_loss 1.0601, mean_dice_loss: 0.9844, mean_ce: 0.0757
train >>> epoch: 7/48, patient 7/24, mean_loss 1.0608, mean_dice_loss: 0.9847, mean_ce: 0.0761
train >>> epoch: 7/48, patient 8/24, mean_loss 1.0569, mean_dice_loss: 0.9858, mean_ce: 0.0711
train >>> epoch: 7/48, patient 9/24, mean_loss 1.0448, mean_dice_loss: 0.9875, mean_ce: 0.0573
train >>> epoch: 7/48, patient 10/24, mean_loss 1.0440, mean_dice_loss: 0.9884, mean_ce: 0.0557
train >>> epoch: 7/48, patient 11/24, mean_loss 1.0565, mean_dice_loss: 0.9851, mean_ce: 0.0714
train >>> epoch: 7/48, patient 12/24, mean_loss 1.0713, mean_dice_loss: 0.9858, mean_ce: 0.0855
train >>> epoch: 7/48, patient 13/24, mean_loss 1.0449, mean_dice_loss: 0.9883, mean_ce: 0.0566
train >>> epoch: 7/48, patient 14/24, mean_loss 1.0623, mean_dice_loss: 0.9848, mean_ce: 0.0775
train >>> epoch: 7/48, patient 15/24, mean_loss 1.0932, mean_dice_loss: 0.9811, mean_ce: 0.1121
train >>> epoch: 7/48, patient 16/24, mean_loss 1.0602, mean_dice_loss: 0.9843, mean_ce: 0.0759
train >>> epoch: 7/48, patient 17/24, mean_loss 1.0801, mean_dice_loss: 0.9811, mean_ce: 0.0990
train >>> epoch: 7/48, patient 18/24, mean_loss 1.0534, mean_dice_loss: 0.9846, mean_ce: 0.0688
train >>> epoch: 7/48, patient 19/24, mean_loss 1.0568, mean_dice_loss: 0.9841, mean_ce: 0.0727
train >>> epoch: 7/48, patient 20/24, mean_loss 1.0688, mean_dice_loss: 0.9797, mean_ce: 0.0892
train >>> epoch: 7/48, patient 21/24, mean_loss 1.0641, mean_dice_loss: 0.9813, mean_ce: 0.0828
train >>> epoch: 7/48, patient 22/24, mean_loss 1.0462, mean_dice_loss: 0.9873, mean_ce: 0.0589
train >>> epoch: 7/48, patient 23/24, mean_loss 1.0924, mean_dice_loss: 0.9761, mean_ce: 0.1164
train >>> epoch: 7/48, patient 24/24, mean_loss 1.0689, mean_dice_loss: 0.9796, mean_ce: 0.0893
valid >>> epoch: 7/48, mean_dice: 0.0000
criteria decreased from 1.0752 to 1.0751, saving best model at D:\Data\cs-8395-dl\model\2020-03-21-17-00-41\2020-03-21-17-00-41_1_fold-resnet34_best.pt
train >>> epoch: 8/48, patient 1/24, mean_loss 1.0926, mean_dice_loss: 0.9763, mean_ce: 0.1163
train >>> epoch: 8/48, patient 2/24, mean_loss 1.0824, mean_dice_loss: 0.9800, mean_ce: 0.1024
train >>> epoch: 8/48, patient 3/24, mean_loss 1.0642, mean_dice_loss: 0.9812, mean_ce: 0.0829
train >>> epoch: 8/48, patient 4/24, mean_loss 1.0613, mean_dice_loss: 0.9822, mean_ce: 0.0791
train >>> epoch: 8/48, patient 5/24, mean_loss 1.0492, mean_dice_loss: 0.9871, mean_ce: 0.0621
train >>> epoch: 8/48, patient 6/24, mean_loss 1.0481, mean_dice_loss: 0.9866, mean_ce: 0.0615
train >>> epoch: 8/48, patient 7/24, mean_loss 1.0533, mean_dice_loss: 0.9846, mean_ce: 0.0686
train >>> epoch: 8/48, patient 8/24, mean_loss 1.0420, mean_dice_loss: 0.9884, mean_ce: 0.0536
train >>> epoch: 8/48, patient 9/24, mean_loss 1.0716, mean_dice_loss: 0.9861, mean_ce: 0.0855
train >>> epoch: 8/48, patient 10/24, mean_loss 1.0562, mean_dice_loss: 0.9873, mean_ce: 0.0689
train >>> epoch: 8/48, patient 11/24, mean_loss 1.0576, mean_dice_loss: 0.9870, mean_ce: 0.0706
train >>> epoch: 8/48, patient 12/24, mean_loss 1.0738, mean_dice_loss: 0.9856, mean_ce: 0.0882
train >>> epoch: 8/48, patient 13/24, mean_loss 1.0435, mean_dice_loss: 0.9892, mean_ce: 0.0543
train >>> epoch: 8/48, patient 14/24, mean_loss 1.0846, mean_dice_loss: 0.9845, mean_ce: 0.1001
train >>> epoch: 8/48, patient 15/24, mean_loss 1.0624, mean_dice_loss: 0.9850, mean_ce: 0.0774
train >>> epoch: 8/48, patient 16/24, mean_loss 1.0699, mean_dice_loss: 0.9827, mean_ce: 0.0872
train >>> epoch: 8/48, patient 17/24, mean_loss 1.0542, mean_dice_loss: 0.9846, mean_ce: 0.0696
train >>> epoch: 8/48, patient 18/24, mean_loss 1.0461, mean_dice_loss: 0.9875, mean_ce: 0.0586
train >>> epoch: 8/48, patient 19/24, mean_loss 1.0710, mean_dice_loss: 0.9793, mean_ce: 0.0917
train >>> epoch: 8/48, patient 20/24, mean_loss 1.0582, mean_dice_loss: 0.9841, mean_ce: 0.0741
train >>> epoch: 8/48, patient 21/24, mean_loss 1.0646, mean_dice_loss: 0.9817, mean_ce: 0.0829
train >>> epoch: 8/48, patient 22/24, mean_loss 1.0866, mean_dice_loss: 0.9754, mean_ce: 0.1111
train >>> epoch: 8/48, patient 23/24, mean_loss 1.0617, mean_dice_loss: 0.9827, mean_ce: 0.0790
train >>> epoch: 8/48, patient 24/24, mean_loss 1.0608, mean_dice_loss: 0.9816, mean_ce: 0.0792
valid >>> epoch: 8/48, mean_dice: 0.0000
criteria decreased from 1.0751 to 1.0751, saving best model at D:\Data\cs-8395-dl\model\2020-03-21-17-00-41\2020-03-21-17-00-41_1_fold-resnet34_best.pt
train >>> epoch: 9/48, patient 1/24, mean_loss 1.0554, mean_dice_loss: 0.9835, mean_ce: 0.0719
train >>> epoch: 9/48, patient 2/24, mean_loss 1.0874, mean_dice_loss: 0.9765, mean_ce: 0.1109
train >>> epoch: 9/48, patient 3/24, mean_loss 1.0473, mean_dice_loss: 0.9876, mean_ce: 0.0596
train >>> epoch: 9/48, patient 4/24, mean_loss 1.0713, mean_dice_loss: 0.9804, mean_ce: 0.0909
train >>> epoch: 9/48, patient 5/24, mean_loss 1.0701, mean_dice_loss: 0.9840, mean_ce: 0.0861
train >>> epoch: 9/48, patient 6/24, mean_loss 1.0796, mean_dice_loss: 0.9806, mean_ce: 0.0990
train >>> epoch: 9/48, patient 7/24, mean_loss 1.0599, mean_dice_loss: 0.9832, mean_ce: 0.0767
train >>> epoch: 9/48, patient 8/24, mean_loss 1.0948, mean_dice_loss: 0.9783, mean_ce: 0.1164
train >>> epoch: 9/48, patient 9/24, mean_loss 1.0572, mean_dice_loss: 0.9849, mean_ce: 0.0723
train >>> epoch: 9/48, patient 10/24, mean_loss 1.0642, mean_dice_loss: 0.9824, mean_ce: 0.0817
train >>> epoch: 9/48, patient 11/24, mean_loss 1.0447, mean_dice_loss: 0.9875, mean_ce: 0.0572
train >>> epoch: 9/48, patient 12/24, mean_loss 1.0688, mean_dice_loss: 0.9800, mean_ce: 0.0888
train >>> epoch: 9/48, patient 13/24, mean_loss 1.0687, mean_dice_loss: 0.9804, mean_ce: 0.0883
train >>> epoch: 9/48, patient 14/24, mean_loss 1.0614, mean_dice_loss: 0.9821, mean_ce: 0.0793
train >>> epoch: 9/48, patient 15/24, mean_loss 1.0468, mean_dice_loss: 0.9870, mean_ce: 0.0598
train >>> epoch: 9/48, patient 16/24, mean_loss 1.0836, mean_dice_loss: 0.9819, mean_ce: 0.1016
